# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456491150 3 ./scripts-old/ntop/ntop/html/.svn/prop-base/style.css.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489203 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/smtp.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456488830 3 ./scripts-old/ntop/ntop/packages/debian/.svn/prop-base/postinst.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489202 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/skypeout.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489201 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/sip.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489200 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/shoutcast.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456488799 3 ./scripts-old/ntop/ntop/packages/debian.official/.svn/prop-base/dirs.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456493518 3 ./scripts-old/ntop/ntop/html/PlotKit/.svn/props/PlotKit_Packed.js.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456488911 3 ./scripts-old/ntop/ntop/html/MochiKit/.svn/prop-base/Logging.js.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489199 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/rtsp.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456491119 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/gopher.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456493509 3 ./scripts-old/ntop/ntop/plugins/.svn/prop-base/FILES.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456493508 3 ./scripts-old/ntop/ntop/plugins/.svn/props/sflowPlugin.c.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456493507 3 ./scripts-old/ntop/ntop/plugins/.svn/prop-base/rrdPlugin.h.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456493506 3 ./scripts-old/ntop/ntop/plugins/.svn/prop-base/rrdPlugin.c.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456491118 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/halflife2-deathmatch.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 5 81 16777236 456496148 3 ./scripts-old/ntop/ntop/.svn/props/emitter.c.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 5 81 16777236 456496149 3 ./scripts-old/ntop/ntop/.svn/props/dirent.c.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456488910 3 ./scripts-old/ntop/ntop/html/MochiKit/.svn/prop-base/Iter.js.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489198 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/rlogin.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489197 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/rdp.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 5 81 16777236 456496150 3 ./scripts-old/ntop/ntop/.svn/props/globals-report.h.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489196 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/quake1.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456488909 3 ./scripts-old/ntop/ntop/html/MochiKit/.svn/props/LoggingPane.js.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456493479 3 ./scripts-old/ntop/ntop/utils/.svn/props/Makefile.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 5 81 16777236 456493476 3 ./scripts-old/ntop/ntop/.svn/props/hash.c.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 5 81 16777236 456496151 3 ./scripts-old/ntop/ntop/.svn/props/globals-report.c.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456491117 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/hddtemp.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456488797 3 ./scripts-old/ntop/ntop/packages/debian.official/.svn/prop-base/copyright.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456488908 3 ./scripts-old/ntop/ntop/html/MochiKit/.svn/props/Logging.js.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456498567 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/skypetoskype.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456491114 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/smb.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456491113 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/ares.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456491112 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/ftp.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456491111 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/pop3.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456491110 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/poco.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456488831 3 ./scripts-old/ntop/ntop/packages/debian/.svn/prop-base/preinst.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489195 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/quake-halflife.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456491108 3 ./scripts-old/ntop/ntop/NetFlow/.svn/prop-base/README.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489194 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/pop3.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 9 81 16777236 456488218 3 ./scripts-old/ntop/ntop/packages/debian/etc/ld.so.conf.d/.svn/prop-base/ntop.conf.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489193 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/nntp.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489192 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/netbios.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456488770 3 ./scripts-old/ntop/ntop/packages/MacOSX/.svn/prop-base/ntop.package.pmsp.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489191 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/nbns.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489190 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/mute.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489386 3 ./scripts-old/ntop/ntop/html/.svn/props/autosuggest.js.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489189 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/msnmessenger.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489188 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/msn-filetransfer.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489187 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/lpd.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489186 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/live365.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489185 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/kugoo.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489184 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/jabber.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489183 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/irc.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489182 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/imap.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489395 3 ./scripts-old/ntop/ntop/html/.svn/props/calendar-setup.js.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489181 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/ident.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489397 3 ./scripts-old/ntop/ntop/html/.svn/props/calendar.js.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489180 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/http.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489179 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/goboogy.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489178 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/gnutella.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489177 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/ipp.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489176 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/directconnect.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489175 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/dhcp.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489174 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/dayofdefeat-source.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489405 3 ./scripts-old/ntop/ntop/html/.svn/props/domLib.js.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489173 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/cvs.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489407 3 ./scripts-old/ntop/ntop/html/.svn/props/domTT.js.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489172 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/counterstrike-source.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489409 3 ./scripts-old/ntop/ntop/html/.svn/props/dump.html.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489171 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/citrix.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489170 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/ciscovpn.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489169 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/bittorrent.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489413 3 ./scripts-old/ntop/ntop/html/.svn/props/functions.js.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489168 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/bgp.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489167 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/prop-base/aimwebcontent.pat.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489166 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/x11.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489165 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/whois.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489164 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/validcertssl.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489419 3 ./scripts-old/ntop/ntop/html/.svn/props/graph_if.svg.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489163 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/tsp.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489162 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/tls.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489422 3 ./scripts-old/ntop/ntop/html/.svn/props/JSCookMenu.js.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489161 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/tftp.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489160 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/subspace.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489159 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/vnc.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489158 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/ssh.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489157 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/ssl.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489156 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/skypeout.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489155 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/rlogin.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489154 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/rdp.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489153 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/pressplay.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489152 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/live365.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489434 3 ./scripts-old/ntop/ntop/html/.svn/props/ntop.html.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489151 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/kugoo.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489437 3 ./scripts-old/ntop/ntop/html/.svn/props/ntopdump.dtd.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489438 3 ./scripts-old/ntop/ntop/html/.svn/props/ntophelp.html.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 5 81 16777236 456491322 3 ./scripts-old/ntop/ntop/.svn/prop-base/SUPPORT_NTOP.txt.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489150 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/jabber.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 5 81 16777236 456491328 3 ./scripts-old/ntop/ntop/.svn/props/fcUtils.c.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489149 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/netbios.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489148 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/ipp.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489147 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/irc.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489446 3 ./scripts-old/ntop/ntop/html/.svn/props/privacyNotice.html.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489146 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/imap.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489145 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/ident.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489144 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/http.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489143 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/hotline.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489142 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/hddtemp.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489141 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/halflife2-deathmatch.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489140 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/h323.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489139 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/gopher.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489138 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/goboogy.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489456 3 ./scripts-old/ntop/ntop/html/.svn/props/style.css.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489137 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/gnutella.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489458 3 ./scripts-old/ntop/ntop/html/.svn/props/theme.css.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489136 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/gnucleuslan.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489460 3 ./scripts-old/ntop/ntop/html/.svn/props/theme.js.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489135 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/gkrellm.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489462 3 ./scripts-old/ntop/ntop/html/.svn/props/zoom.js.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489134 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/finger.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489133 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/fasttrack.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489132 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/citrix.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489131 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/ciscovpn.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489130 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/bgp.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489129 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/battlefield2.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489128 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/battlefield1942.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489127 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/ares.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489471 3 ./scripts-old/ntop/ntop/html/.svn/prop-base/calendar.js.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489126 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/applejuice.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489473 3 ./scripts-old/ntop/ntop/html/.svn/prop-base/domLib.js.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489474 3 ./scripts-old/ntop/ntop/html/.svn/prop-base/domTT.js.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489125 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/aimwebcontent.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489476 3 ./scripts-old/ntop/ntop/html/.svn/prop-base/dump.html.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489124 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/aim.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489122 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/100bao.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 8 81 16777236 456488225 3 ./scripts-old/ntop/ntop/utils/rrd-alarm/doc/.svn/prop-base/rrd.pdf.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456492881 3 ./scripts-old/ntop/ntop/NetFlow/docs/.svn/props/ntop-netflow-cisco.pdf.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456492878 3 ./scripts-old/ntop/ntop/NetFlow/docs/.svn/prop-base/ntop-netflow-cisco.txt.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456491095 3 ./scripts-old/ntop/ntop/docs/RMON/.svn/prop-base/README.RMON.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456491091 3 ./scripts-old/ntop/ntop/html/img_inquisitor/.svn/prop-base/hl_corner_tl.gif.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489484 3 ./scripts-old/ntop/ntop/html/.svn/prop-base/functions.js.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456491090 3 ./scripts-old/ntop/ntop/html/img_inquisitor/.svn/prop-base/hl_corner_br.gif.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456488832 3 ./scripts-old/ntop/ntop/packages/debian/.svn/prop-base/postrm.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456492765 3 ./scripts-old/ntop/ntop/docs/.svn/props/README.SSL.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456496250 3 ./scripts-old/ntop/ntop/l7-patterns/.svn/props/nntp.pat.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489489 3 ./scripts-old/ntop/ntop/html/.svn/prop-base/graph_if.svg.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489490 3 ./scripts-old/ntop/ntop/html/.svn/prop-base/help.html.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489491 3 ./scripts-old/ntop/ntop/html/.svn/prop-base/hostSortNote.html.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 5 81 16777236 456492746 3 ./scripts-old/ntop/ntop/.svn/prop-base/getopt.h.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 5 81 16777236 456492745 3 ./scripts-old/ntop/ntop/.svn/prop-base/getopt1.c.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489494 3 ./scripts-old/ntop/ntop/html/.svn/prop-base/JSCookMenu.js.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 5 81 16777236 456492744 3 ./scripts-old/ntop/ntop/.svn/prop-base/globals-structtypes.h.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 8 81 16777236 456488226 3 ./scripts-old/ntop/ntop/utils/rrd-alarm/doc/.svn/props/rrd.pdf.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456496295 3 ./scripts-old/ntop/ntop/packages/Fedora/.svn/props/ntop.spec.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456492678 3 ./scripts-old/ntop/ntop/packages/Gentoo/.svn/prop-base/digest-ntop-3.0_pre2.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456491087 3 ./scripts-old/ntop/ntop/www/.svn/prop-base/FILES.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456489095 3 ./scripts-old/ntop/ntop/packages/suse/.svn/props/rc.config.ntopd.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456492673 3 ./scripts-old/ntop/ntop/plugins/.svn/props/rrdPlugin.c.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456492672 3 ./scripts-old/ntop/ntop/plugins/.svn/props/netflowPlugin.c.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456492666 3 ./scripts-old/ntop/ntop/plugins/.svn/prop-base/Makefile.am.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456488833 3 ./scripts-old/ntop/ntop/packages/debian/.svn/prop-base/prerm.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456492665 3 ./scripts-old/ntop/ntop/plugins/.svn/prop-base/lastSeenPlugin.c.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489506 3 ./scripts-old/ntop/ntop/html/.svn/prop-base/ntop.html.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456492664 3 ./scripts-old/ntop/ntop/plugins/.svn/prop-base/pdaPlugin.c.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489508 3 ./scripts-old/ntop/ntop/html/.svn/prop-base/ntopdump.dtd.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489509 3 ./scripts-old/ntop/ntop/html/.svn/prop-base/ntophelp.html.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456492662 3 ./scripts-old/ntop/ntop/plugins/.svn/prop-base/netflowPlugin.c.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456492661 3 ./scripts-old/ntop/ntop/plugins/.svn/prop-base/remotePlugin.c.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 5 81 16777236 456491329 3 ./scripts-old/ntop/ntop/.svn/props/fcUtils.h.svn-work
DUPTYPE_WITHIN_SAME_TREE -3550 6 81 16777236 456489513 3 ./scripts-old/ntop/ntop/html/.svn/prop-base/privacyNotice.html.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456492643 3 ./scripts-old/ntop/ntop/packages/debian/.svn/prop-base/COPYRIGHT.svn-base
DUPTYPE_WITHIN_SAME_TREE -3550 7 81 16777236 456489078 3 ./scripts-old/ntop/ntop/packages/Mandrake/.svn/prop-base/README.svn-base
